event_id,race_id,name,details,start_time,end_time,age_calc_base_date,registration_opens,event_type,distance,volunteer,require_dob,require_phone,giveaway,fetched_date,credentials_used,timing_partner_id
996513,57702,"5K Walk (In-Person/Live:  Croton Harmon High School on Oct. 19th)","Free 45th Annual Limited Edition t-shirt to the first 300 registrants in 5K.   For this in-person event, we will meet at Croton Harmon High School between 7:30 a.m. and 8:15 a.m. and then head up to Five Corners to line up as directed for the start at 8:30 a.m.  PLEASE NOTE:  Shirt sizes are not guaranteed and are based on availability at time of pickup.","10/19/2025 08:30",,,"5/23/2025 00:00",walking_only,,F,T,T,T-Shirt,"2025-06-03 19:25:32",EuMWyAqP...,10
996514,57702,"10K Race With Timing Chip (In-Person/Live:  Croton Harmon High School on Oct. 19th)","Free 45th Annual Limited Edition t-shirt to the first 300 registrants in 10K.   For this in-person event, we will meet at Croton Harmon High School starting between 9 a.m. and 9:45 a.m. before lining up at the starting line near the high school as directed.   PLEASE NOTE:  Shirt sizes are not guaranteed and are based on availability at time of pickup.","10/19/2025 10:00",,,"5/23/2025 00:00",running_only,,F,T,T,T-Shirt,"2025-06-03 19:25:32",EuMWyAqP...,10
996515,57702,"1 Mile Fun Run (In-Person/Live:  Croton Harmon High School on Oct. 19th)","Fun for people of all ages!  Every child receives a custom, limited-edition medal for participating!   For this in-person event, we will meet at the high school between 10:45 a.m. and 11:15 a.m. before heading up to the starting line and lining up in waves as directed.","10/19/2025 11:45",,,"5/23/2025 00:00",running_race,,F,T,T,"","2025-06-03 19:25:32",EuMWyAqP...,10
996516,57702,"5K Run (Virtual -- Run Where/When You'd Like Between Oct. 11th and 18th)","Free 45th Annual Limited Edition t-shirt to the first 300 registrants in 5K.   You can run at a date and time and location of your choice between October 12th and October 19th.  PLEASE NOTE:  Shirt sizes are not guaranteed and are based on availability at time of pickup.","10/11/2025 05:00","10/18/2025 23:59",,"5/23/2025 00:00",virtual_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:32",EuMWyAqP...,10
996517,57702,"5K Walk (Virtual -- Walk Where/When You'd Like Between Oct. 11th and 18th)","Free 45th Annual Limited Edition t-shirt to the first 300 registrants in 5K.   You can run at a date and time and location of your choice between October 12th and October 19th.  PLEASE NOTE:  Shirt sizes are not guaranteed and are based on availability at time of pickup.","10/11/2025 05:00","10/18/2025 23:59",,"5/23/2025 00:00",virtual_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:32",EuMWyAqP...,10
996518,57702,"10K Run (Virtual -- Run Where/When You'd Like Between Oct. 11th and 18th)","Free 45th Annual Limited Edition t-shirt to the first 300 registrants in 10K.   You can run at a date and time and location of your choice between October 12th and October 19th.  PLEASE NOTE:  Shirt sizes are not guaranteed and are based on availability at time of pickup.","10/11/2025 05:00","10/18/2025 23:59",,"5/23/2025 00:00",virtual_race,"6.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:32",EuMWyAqP...,10
996519,57702,"1 Mile Fun Run (Virtual -- Run/Walk Where/When You'd Like Between Oct. 11th and 18th)","Fun for people of all ages!  Every child receives a custom, limited-edition medal for participating!   You can run at a date and time of your choice between October 12th and October 19th.","10/11/2025 05:00","10/18/2025 23:59",,"5/23/2025 00:00",virtual_race,"1 Miles",F,T,T,"","2025-06-03 19:25:32",EuMWyAqP...,10
996546,5265,"5K Run/Walk",,"9/27/2025 09:00",,,"7/1/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
996547,5265,"Phantom Runner","Can't make it or can't run? You can still support Walton County Special Olympics by signing up to participate in spirit and receive a t-shirt!","9/27/2025 09:00",,,"7/1/2025 00:00",virtual_race,,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
996752,183710,"5K Run/Walk",,"3/30/2030 19:45",,3/30/2030,,running_race,5K,F,T,T,"","2025-06-03 19:25:34",voNeS2VZ...,11
996997,134085,"5K Run/Walk",,"11/15/2025 08:00",,,"7/28/2025 13:43",running_race,5K,F,T,T,"T-Shirt (not guaranteed after Nov 8th)","2025-06-03 19:25:26",e1lSV9eY...,4
997142,148157,"Sponsored Relay",,"9/3/2025 18:30",,,"6/4/2025 19:00",running_only,"3.2 Miles",F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
997143,148157,"Open Relay",,"9/3/2025 18:00",,,"6/4/2025 19:00",running_only,"3.2 Miles",F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
997150,148157,"Elite Relay",,"9/3/2025 19:00",,,"6/4/2025 19:00",running_race,,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
997164,139664,"Kids 1K",,"11/23/2025 00:01","11/23/2025 23:59",,"11/23/2025 17:04",running_race,,F,T,T,"","2025-06-03 19:25:30",0NffC99H...,8
997165,139664,5K,,"11/23/2025 00:01","11/23/2025 23:59",,"11/23/2025 17:04",running_race,,F,T,T,"","2025-06-03 19:25:30",0NffC99H...,8
997166,139664,10K,,"11/23/2025 00:01","11/23/2025 23:59",,"11/23/2025 17:04",running_race,,F,T,T,"","2025-06-03 19:25:30",0NffC99H...,8
997226,167704,"2025 Montbello Alive! 5K",,"9/20/2025 10:00",,,"6/1/2025 13:19",running_race,5K,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
998158,169049,"2 Mile",,"9/6/2025 08:30","9/6/2025 10:30",9/6/2025,"7/1/2025 08:00",running_race,"2 Miles",T,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
998159,169049,"4 Mile",,"9/6/2025 08:32","9/6/2025 11:30",9/6/2025,"7/1/2025 08:00",running_race,"4 Miles",T,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
998160,169049,"6 Mile",,"9/6/2025 08:34","9/6/2025 12:30",9/6/2025,"7/1/2025 08:00",running_race,"6 Miles",T,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
998929,184050,"DAYTIME 5K","The DAYTIME 5K was created for those who want to experience Midland City Forest during daylight hours. Participants may choose to register for both the DAYTIME 5K and one of the NIGHT events is desired.","8/9/2025 18:00",,,"5/6/2025 13:55",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
998930,184050,"NIGHT TIME 25K","The NIGHT TIME 25K is listed as a Run Only event. We ask that participants maintain a 15 min/mile pace so that all runners are finished around midnight.","8/9/2025 20:15",,,"5/6/2025 13:55",running_only,25K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
998931,184050,"NIGHT TIME 10K","Walkers and Ruckers are welcome but we ask that all participants finish before midnight.","8/9/2025 20:45",,,"5/6/2025 13:55",running_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
998932,184050,"NIGHT TIME 5K","Walkers and Ruckers are welcome but we ask that all participants finish before midnight.","8/9/2025 21:15",,,"5/6/2025 13:55",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:35",OiX84NDS...,12
999058,116659,"Chattanooga Jingle Bell Jog 5K",,"12/20/2025 09:00","12/20/2025 11:00",,"4/4/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
999059,116659,"ELF DASH",,"12/20/2025 10:00","12/20/2025 11:00",,"4/4/2025 11:42",other,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
999060,116652,"5K RUN",,"12/21/2025 09:00","12/21/2025 11:00",,"5/15/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
999061,116652,"ELF DASH",,"12/21/2025 10:00",,,"5/15/2025 00:00",other,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
999137,102516,"5,000 Meter Run",,"6/27/2025 19:00",,,"5/26/2025 09:30",running_only,5000m,F,T,T,"","2025-06-03 19:25:32",EuMWyAqP...,10
999437,162676,5K,,"9/27/2025 09:30","9/27/2025 12:30",,"6/1/2025 10:00",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
999438,162676,"Virtual 5K",,"9/27/2025 09:00",,,"6/1/2025 10:00",virtual_race,,F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
999441,139345,"Beat Beethoven 5K Run/Walk","This Beat Beethoven 5K is a fundraising event for Classic 107.3, the community-supported classical radio station in St. Louis, and will be held on April 19, 2026 in Creve Coeur Lake Park. Everyone who registers before the deadline will receive an event t-shirt and a finisher’s medal (plus on-air radio shout-outs if you “beat Beethoven”)! Kids under 18 receive a registration discount.","4/19/2026 08:00",,,"8/1/2025 01:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
999442,139345,"Missy Mazzoli Mile","Grammy-nominated composer Missy Mazzoli was recently deemed “Brooklyn’s post-millennial Mozart”. As a classical composer who is creating beautiful music today, Classic 107.3 wanted to honor her with this 1-mile walk. Everyone who registers before the deadline will receive an event t-shirt and a finisher’s medal. Kids under 18 receive a registration discount.","4/19/2026 08:00",,,"8/1/2025 01:00",walking_only,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
999443,139345,"Virtual 5K Run/Walk","This Beat Beethoven 5K is a fundraising event for Classic 107.3, the community-supported classical radio station in St. Louis, and will be held on April 19, 2026 in Creve Coeur Park. Everyone who registers before the deadline will receive an event t-shirt and a finisher’s medal (plus on-air radio shout-outs if you “beat Beethoven”)! Kids under 18 receive a registration discount.","4/19/2026 08:00","4/19/2026 23:59",,"8/1/2025 01:00",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
999495,4407,"5K Run",,"9/20/2025 07:30",,,"4/30/2025 19:17",running_only,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
999496,4407,"Virtual Runner","Can't make it or can't run? You can still support the North Hall Lions Club and its beneficiaries by signing up to participate in spirit and receive a t-shirt!

You can also run a 5K in another race or in your neighborhood and submit your time!  ","9/20/2025 07:30",,,"4/29/2025 12:55",virtual_race,,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
999619,145368,"1/2 Marathon",,"8/31/2025 08:00",,8/31/2025,"3/21/2025 19:33",trail_race,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
999620,145368,10K,,"8/31/2025 08:45",,8/31/2025,"3/21/2025 19:33",trail_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
999621,145368,5K,,"8/30/2025 17:15",,8/30/2025,"3/20/2025 19:33",trail_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
999622,145368,"5K + 1/2 Marathon",,"8/30/2025 17:15","8/31/2025 08:00",8/30/2025,"3/20/2025 19:33",running_race,"16.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
999623,145368,"5K + 10K",,"8/30/2025 17:15","8/31/2025 08:45",8/30/2025,"3/20/2025 19:33",running_race,"9.3 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
999624,145368,"Kids 1K",,"8/30/2025 17:00",,8/30/2025,"3/20/2025 19:33",trail_race,1K,F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
1000041,146043,"The OC Fair Fun Run 5K",,"8/10/2025 08:00",,,"5/15/2025 12:00",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
1000587,176021,"5K Virtual",,"6/7/2025 08:00","6/7/2025 10:00",,"5/10/2025 10:38",virtual_race,5K,F,T,T,"","2025-06-03 19:25:33",z7XLV2FU...,13
1000588,1818,"I Run Beacon 5K Run/Walk 2025","Although the course is relatively flat, please note there is a hill that can be challenging to some. It is in the beginning part of the course ","9/28/2025 09:00",,,"6/1/2025 14:46",running_race,5K,F,T,T,"T-Shirt to registration prior to 9/1/25","2025-06-03 19:25:29",8Rs1dOb7...,7
1000589,1818,"I Run Beacon 5K Virtual Run/Walk 2025",,"9/21/2025 08:00","9/28/2025 12:00",,"6/2/2025 00:00",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
1000693,184316,"3.5 Mile Run/Walk",,"8/16/2025 09:00",,,"5/11/2025 08:00",trail_race,"3.5 Miles",F,T,T,"Dri-Fit Event Shirt","2025-06-03 19:25:35",OiX84NDS...,12
1000694,184316,"7 Mile Run",,"8/16/2025 09:00",,,"5/11/2025 08:00",trail_race,"7 Miles",F,T,T,"Dri-Fit Event Shirt","2025-06-03 19:25:35",OiX84NDS...,12
1001098,146043,"The 1.1 Mile Carnival Detour Dash",,"8/10/2025 08:00",,,"5/15/2025 12:00",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
1001099,146043,"Virtual OC Fair Fun Run 5K",,"8/10/2025 08:00",,,"5/15/2025 12:00",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
1001100,146043,"Virtual OC Fair Fun Run 1 Mile",,"8/10/2025 08:00",,,"5/15/2025 12:00",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:30",0NffC99H...,8
1001124,184361,"5K Run/Walk",,"8/2/2025 08:00",,,"5/1/2025 08:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
1001125,184361,"1 Mile Fun Run",,"8/2/2025 08:45",,,"5/1/2025 08:00",running_race,"1 Miles",F,T,T,"","2025-06-03 19:25:26",e1lSV9eY...,4
1001134,184362,"5K Run",,"8/8/2025 19:30","8/8/2025 23:59",,"5/12/2025 17:25",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
1001405,152605,"FCS Employee",,"9/20/2025 08:30",,,"6/30/2025 08:00",running_race,5K,T,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
1001406,152605,"FCS Family Member Adult (18 or over)",,"9/20/2025 08:30",,,"6/30/2025 08:00",running_only,5K,T,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
1001407,152605,"FCS Child (5-17)",,"9/20/2025 08:30",,,"6/30/2025 08:00",running_race,5K,F,T,T,"Participation Bag","2025-06-03 19:25:26",e1lSV9eY...,4
1001411,184408,"Charity 5K & Walk",,"10/4/2025 08:00",,,"5/13/2025 13:15",running_race,5K,F,T,T,"","2025-06-03 19:25:32",EuMWyAqP...,10
1001723,184457,"2M Matty G Run (One Loop)",,"8/18/2025 08:00",,,"5/14/2025 09:54",running_race,"2 Miles",F,T,T,"Matty G Celly T Shirt","2025-06-03 19:25:24",KMVON3kq...,1
1001724,184457,"Go Getter 4.05M (2 loops)",,"8/18/2025 08:00",,,"5/14/2025 09:54",running_race,"4.05 Miles",F,T,T,"Matty G Celly T Shirt","2025-06-03 19:25:24",KMVON3kq...,1
1001725,184457,"Super Cool Triple 6.1M (3 loops)",,"8/18/2025 08:00",,,"5/14/2025 09:54",running_race,"6.1 Miles",F,T,T,"Matty G Celly T Shirt","2025-06-03 19:25:24",KMVON3kq...,1
1001726,184457,"Whoa there big guy 8.15M  (4 loops!)",,"8/18/2025 08:00",,,"5/14/2025 09:54",running_race,"8.15 Miles",F,T,T,"Matty G Celly T Shirt","2025-06-03 19:25:24",KMVON3kq...,1
1001780,130420,"Global Race (LA) - 10K","The 10K Run will start at 8:30am at Rose Bowl. 

*This is an elite competition. All participants must run a 15/min mile pace (or under) for a 10K. Any participant who doesn't pass the 3.1 mile check mark in under 50 mins (by 9:20am) they will be turned into the 5K finish chute. 

If you are not able to run at this pace we suggest you register for the 5K. ","9/28/2025 08:30","9/28/2025 10:30",,"7/28/2025 08:00",running_race,"6.2 Miles",F,T,T,"Runner's T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
1001781,130420,"Global Race (LA) - 5K","The 5K Run/Walk will start at 9:30am on Sunday, September 22 at the Rose Bowl. The 5K will have 5 to 7 Wave Starts to ensure safety and the best possible participant experience on course.  The course starts in front of the Rose Bowl on Arroyo Blvd with the participants running through the Rose Bowl first and continuing around the Brookside Golf Course.  The 5K will be one loop and will finish in front of the Rose Bowl in Lot F. 
","9/28/2025 09:30","9/28/2025 10:00",,"7/28/2025 08:00",running_race,"3.1 Miles",F,T,T,"Runner's T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
1001790,184468,"Race to Secure 5K","Race is located at the 24th Street Park","10/4/2025 08:15","10/4/2025 10:30",,"5/14/2025 12:00",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
1002086,184505,"12.5 K Run",,"9/6/2025 09:00",,,"5/15/2025 00:00",running_race,12.5K,F,T,T,"Dri-Fit T-Shirt","2025-06-03 19:25:35",OiX84NDS...,12
1002087,184505,"5 Mile Run",,"9/6/2025 09:05",,,"5/15/2025 00:00",running_race,"5 Miles",F,T,T,"Dri-Fit T-Shirt","2025-06-03 19:25:35",OiX84NDS...,12
1002088,184505,"3 Mile Run/Walk",,"9/6/2025 09:10",,,"5/15/2025 00:00",running_race,"3 Miles",F,T,T,"Dri-Fit T-Shirt","2025-06-03 19:25:35",OiX84NDS...,12
1002092,35045,"Trumbull Sunset 5K Run & Walk 19 & OVER only","Thank you for joining in our charity run. The Trumbull Rotary donates thousands of dollars to groups within Trumbull and beyond every year. ","7/25/2025 18:30","7/25/2025 22:00",,"5/26/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
1002093,35045,"Trumbull Sunset 5K Run & Walk 18 & UNDER only","We are back to Twin Brooks Park! ","7/25/2025 18:30","7/25/2025 21:55",,"5/26/2025 16:07",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
1002094,35045,"Trumbull Sunset 5K VETERANS ONLY DIVISION","VETERANS ONLY MAY REGISTER HERE. VETERANS ARE ENTERED FREE AND YOUR ID IS REQUIRED AT PRE REG/BIB PICKUP. ","7/25/2025 18:30","7/25/2025 22:00",,"5/26/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
1002095,35045,"Trumbull Sunset Kids Scamper - various distances & not timed","These free scampers will be of various distances based on number of kids, ages, and weather. These are free, untimed, fun runs. No awards or shirts for these events. The ubiquitous and magnanimous DONNA CRAMOND will direct our young tykes. Parents may accompany their child to avoid drama. We recommend 10yrs and younger.","7/25/2025 18:15","7/25/2025 21:55",,"5/26/2025 00:00",other,1K,T,T,T,"","2025-06-03 19:25:28",yHvMFx1y...,6
1002096,35045,"Trumbull Sunset Run Virtual Option","Can't make it to our actual, wonderful, fun event? Then you can do it on your own, at your leisure, in your neighborhood or while you're on a vacay! It's your call- run with it!","7/25/2025 18:30","7/25/2025 21:55",,"5/26/2025 00:08",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
1002263,58423,5k,"The 5k trail race starts at the John Jay Middle School (JJMS) field and traverses the trails of the John Jay Community Trail. It passes by JJMS after the trail loop and heads up to finish at the John Jay Contest Field.","4/12/2026 09:00","4/12/2026 10:00",,"9/1/2025 06:30",trail_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
1002264,58423,"4k Jay Walk","The 4k walk starts after the 5k race start. Participants wait until the 5k participants return from their first mini-loop around the Pit Field. It begins in the same place -- at the John Jay Middle School (JJMS) field. It traverses the trails of the John Jay Community Trail, skipping the first out-and-back loop. It runs the opposite direction of the 5k race so 4k walk participants will see all of the runners as they head around the course on their way to the finish at the John Jay Contest Field.","4/12/2026 09:10","4/12/2026 10:30",,"9/1/2025 06:30",walking_only,4K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
1002265,58423,"Kids Jay Dash","The Kids Jay Dash is a 200 meter race on the John Jay Contest Track (the purple track around the turf field). 200 meters is halfway around the track in the shape of a ""J."" This is where the Jay Dash name comes from!

The Kids Jay Dash is open to students in 5th grade and under. 

Depending on the number of signups, the Kids Jay Dash may be run in multiple heats by age group (4&under, 5-8 years, and 9-11).

The start time of the 200m Kids Jay Dash is usually around 10am but may happen later around 10:15 if the 5k runners and 4k walkers are not clear of the course.","4/12/2026 10:00","4/12/2026 10:30",,"9/1/2025 12:00",running_only,200m,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
1002487,151545,"Youth/ Young Adult 5k Registration (under 21)","All Youth/ Young Adult 5k Registrants (under 21 years of age on race day) will receive a race t-shirt, and a commemorative silicone pint glass.

1st Overall Male and Female will receive awards

Age group prizes will be distributed (0-5, 6-9, 10-14, 15-29, 20-29, 30-39, 40-49, 50-59, 60-69, 70+)","10/12/2025 09:00","10/12/2025 12:00",,"5/31/2025 00:00",running_race,5K,F,T,T,"Race T-Shirt","2025-06-03 19:25:28",yHvMFx1y...,6
1002488,151545,"All Ages 5k Fundraising Registration","There is NO FEE to register as a All Ages 5k Fundraising Registrant, but you will make a commitment to raise a minimum of $50 by the day of the race, otherwise you will be responsible for the difference (credit card info will be collected at checkout).

All 5k Fundraising Registrants that are 21 years of age or older on race day will receive 2 drink tickets. All 5k Fundraising Registrants will receive a race t-shirt and commemorative silicone pint glass. 

1st Overall Male and Female will receive awards

Age group prizes will be distributed (0-5, 6-9, 10-14, 15-29, 20-29, 30-39, 40-49, 50-59, 60-69, 70+)","10/12/2025 09:00","10/12/2025 12:00",,"5/31/2025 00:00",running_race,5K,T,T,T,"Race T-Shirt","2025-06-03 19:25:28",yHvMFx1y...,6
1002613,151545,"Adult 1 Mile Health Walk Registration (age 21+)","All Adult 1 Mile Health Walk Registrants (21 years of age or older on race day) will receive 2 drink tickets, a race t-shirt, and a commemorative silicone pint glass.

Note - this option is UNTIMED - you will not be issued a chipped timing bib.","10/12/2025 09:00","10/12/2025 12:00",,"5/31/2025 00:00",walking_only,"1 Miles",F,T,T,"Race T-Shirt","2025-06-03 19:25:28",yHvMFx1y...,6
1002614,151545,"Youth/ Young Adult 1 Mile Health Walk Registration (under 21)","All Youth/ Young Adult 1 Mile Health Walk Registrants (under 21 years of age on race day) will receive a race t-shirt, and a commemorative silicone pint glass.

Note - this option is UNTIMED - you will not be issued a chipped timing bib.","10/12/2025 09:00","10/12/2025 12:00",,"5/31/2025 00:00",walking_only,"1 Miles",F,T,T,"Race T-Shirt","2025-06-03 19:25:28",yHvMFx1y...,6
1002615,151545,"All Ages 1 Mile Health Walk Fundraising Registration","There is NO FEE to register as a All Ages 1 Mile Health Walk Fundraising Registrant, but you will make a commitment to raise a minimum of $50 by the day of the race, otherwise you will be responsible for the difference (credit card info will be collected at checkout).

All 1 Mile Health Walk Fundraising Registrants that are 21 years of age or older on race day will receive 2 drink tickets. All 1 Mile Health Walk Fundraising Registrants will receive a race t-shirt and commemorative silicone pint glass. 

Note - this option is UNTIMED - you will not be issued a chipped timing bib.","10/12/2025 09:00","10/12/2025 12:00",,"5/31/2025 00:00",walking_only,"1 Miles",T,T,T,"Race T-Shirt","2025-06-03 19:25:28",yHvMFx1y...,6
1002630,79347,"6K Run/Walk - Awards Eligible",,"10/18/2025 07:00",,,"5/22/2025 16:00",running_race,6K,F,T,T,"T-Shirt - Unisex Sizing","2025-06-03 19:25:30",0NffC99H...,8
1002631,79347,"6K Run/Walk - Not Awards Eligible","This event will be timed, but registrants in this category are not eligible for awards. To be awards eligible, please register for the 6K Run/Walk - Awards Eligible category.","10/18/2025 06:30",,,"5/22/2025 16:00",running_race,6K,F,T,T,"T-Shirt - Unisex Sizing","2025-06-03 19:25:30",0NffC99H...,8
1002632,79347,"6K Run/Walk - Virtual","Can't make it to Palm Springs but still want to challenge yourself? No problem. Sign up for our virtual option. All you need to do is run or walk 6K with at least 1,800 feet of elevation gain any time between now and October 18, 2025. You can do this outside, in your home or at the gym. Mountain, hill, stairs? Doesn't matter. Submit your results and we'll send you a bib, t-shirt and finisher medal after the in-person race on October 18, 2025!

Note: additional shipping fees will apply to addresses outside of the US.","10/18/2025 07:00",,,"5/22/2025 16:00",virtual_race,6K,F,T,T,"T-Shirt - Unisex Sizing","2025-06-03 19:25:30",0NffC99H...,8
1002675,5968,"Leatherman's Loop","Thanks for entering the 2026 Leatherman's Loop Lottery! You will be notified when we have made the final drawing.

More information about the Loop is here: http://leathermansloop.org

Let us know at leathermansloop@gmail.com if you have questions. Please add our email to your address book to help avoid getting our emails to you stuck in spam filters.

See you on the trails!","4/26/2026 09:00","4/26/2026 12:00",,"1/2/2026 00:00",trail_race,10K,F,T,T,Shirt,"2025-06-03 19:25:32",EuMWyAqP...,10
1003296,21040,"4.4 Mile Long Course","Children under 15 may only run the short course, and an adult must accompany all children under nine.","6/15/2025 09:30","6/15/2025 10:30",,"4/17/2025 08:53",running_race,"4.4 Miles",F,T,T,"","2025-06-03 19:25:32",EuMWyAqP...,10
1003297,21040,"2.2 Mile Short Course",,"6/15/2025 09:30","6/15/2025 10:30",,"4/15/2025 08:33",running_race,"2.2 Miles",F,T,T,"","2025-06-03 19:25:32",EuMWyAqP...,10
1003385,86751,"4 Mile Run","$12 pre, $15 post entry 16 & under","7/4/2025 08:00","7/4/2025 10:00",,"3/16/2025 12:00",running_race,"4 Miles",F,T,T,"","2025-06-03 19:25:32",EuMWyAqP...,10
1003538,92661,5K,,"8/23/2025 09:00",,8/23/2025,"5/19/2025 17:58",running_race,5K,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
1003735,159608,"5K Run/Walk",,"11/8/2025 08:00",,,"4/30/2025 00:01",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
1003736,159608,"5K | Turn Out Gear","This event is for Firefighters competing in their Fire Gear.","11/8/2025 08:00",,,"4/30/2025 00:01",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
1003737,159608,"Virtual 5K",,"11/8/2025 08:00",,,"4/30/2025 00:01",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
1003816,149462,"5K Run","The run will start in Champions Square and will finish on the 50-yard line of the Caesars Superdome. A post-race party with live entertainment and a beer garden will take place after the race in Champions Square. All runners will receive an official “Saints 5K” participant shirt and finishers medal.","9/6/2025 07:30",,9/6/2025,"7/7/2025 10:00",running_race,"3.1 Miles",F,T,T,"Official 2025 Participant T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
1003817,149462,"Kids 1/2 Mile Fun Run","Get your kids involved and join us for the Kids Fun Run! Kids will get excited about fitness when they lace up their shoes and enjoy a 1/2 mile run or walk!","9/6/2025 09:15",,,"7/7/2025 10:00",running_race,"0.5 Miles",F,T,T,"Official 2025 Participant T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
1003818,149462,"Virtual 5K Run","For runners who can’t make it to New Orleans but still want to participate! Race entry includes official race bib number, Saints tech tee, and finisher medal. All items will be mailed prior to Race Day and shipping is included. Be sure to post your own results and achievements to the New Orleans Saints Kickoff Run Facebook Page and we will be cheering you on from Champions Square! Sales close when sold out.

*Delivery on or before Race Day is not guaranteed.","9/6/2025 07:30",,,"7/7/2025 10:00",virtual_race,"3.1 Miles",F,T,T,"Official 2025 Participant T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
1003832,148538,"12K - PRE SALE",,"7/4/2026 07:00",,,"7/2/2025 03:00",running_race,"7.4 Miles",F,T,T,"Race T-Shirt","2025-06-03 19:25:30",0NffC99H...,8
