race_id,name,last_date,last_end_date,next_date,next_end_date,is_draft_race,is_private_race,is_registration_open,created,last_modified,description,url,external_race_url,external_results_url,fb_page_id,fb_event_id,street,street2,city,state,zipcode,country_code,timezone,logo_url,real_time_notifications_enabled,fetched_date,credentials_used,timing_partner_id
76836,"Hold the Fort 10K, 5K, & 1 Mile Warrior Walk",11/16/2024,11/16/2024,09/20/2025,09/20/2025,F,F,T,"5/30/2019 16:08","5/29/2025 11:48","<h2>Oak Mountain State Park.</h2>
<h2>200 Terrace Dr, Pelham, AL 35124</h2>
<h2>The Annual Hold the Fort Races are a timed 5k and 10k race and a 1-mile Warrior Walk held at Oak Mountain State Park in Alabama on Saturday, SEPTEMBER 20, 2025, from 8 a.m. to 10 a.m. This year&#39;s race begins at the DOGWOOD Pavillion. You will enter the FRONT gate of Oak Mountain State Park.<span style=""background-color:rgb( 241 , 196 , 15 )""> Check-in starts at 7 a.m.</span></h2>
<h2>Early packet pick-up will be on Friday, September 19, from 3 to 7 p.m. at Full Moon BBQ in Pelham.Address: <a href=""https://fullmoonbbq.com/locations/pelham-oak-mtn/"" target=""_blank"" rel=""nofollow noopener noreferrer"">2252 Pelham Pkwy, Pelham, AL 35124</a><br /><br /></h2>
<p>Proceeds from the race this year are dedicated to raising $250,000 to finalize the construction of our Restoration Home – a home needed to care for children rescued from human trafficking. To ensure ongoing operations in community training, development, and advocacy. To find out more about their mission, visit <a href=""http://blanketforthope.org"" target=""_blank"" rel=""nofollow noopener noreferrer"">BlanketFortHope.org.</a></p>
<ul><li>Cash prizes for the top overall 10k Male &amp; Female<br />* Cash prizes for the top overall 5K Male &amp; Female<br />* Complimentary event t-shirt for first  250 people to sign up (sizes subject to availability) <br /><span style=""margin:0px;padding:0px"">* Road Run in beautiful Oak Mountain State Park: Park Admission is included with your registration this year<strong>!</strong></span> (Thanks Mills Pharmacy!)<br />* Awards for 14 categories<br />* Every runner and walker has a chance to win a fabulous prize!<br /><br /></li></ul>
<h3><a href=""https://www.alapark.com/parks/oak-mountain-state-park"" target=""_blank"" rel=""nofollow noopener noreferrer"">Learn more about Oak Mountain State Park</a>.</h3>
<p>We are so grateful to Mills Pharmacy for sponsoring registrant entry into the race. If you bring a spectator, please be prepared to pay for their entry, according to <a href=""https://www.alapark.com/parks/oak-mountain-state-park/entrance-fees-and-annual-passes"" target=""_blank"" rel=""nofollow noopener noreferrer"">Oak Mountain&#39;s website</a></p>
<h4>10K Map: </h4>
<p> </p>
<p>5K Map:</p>
<p> </p>
<h5>If you are interested in sponsoring, please email <a href=""mailto:alexa&#64;blanketforthope.org"" target=""_blank"" rel=""nofollow noopener noreferrer"">info&#64;blanketforthope.org</a>.</h5>",https://runsignup.com/Race/AL/Pelham/HoldtheFort5K,,,blanketforthope,,"Oak Mountain State Park - Dogwood Pavillion throught the Front gate of Oak Mountain state park.","200 Terrace Dr, Pelham, AL 35124",Pelham,AL,35242,US,America/Chicago,https://d368g9lw5ileu7.cloudfront.net/uploads/generic/genericImage-websiteLogo-83487-1718307190.9838-0.bMA0L2.png,T,"2025-06-03 19:25:26",e1lSV9eY...,4
76876,"Some Gave ALL 5K",05/05/2024,05/05/2024,09/21/2025,09/21/2025,F,F,T,"5/31/2019 14:39","2/18/2025 16:33","<h3>Staff Sergeant Christopher Slutman was not only a loving husband, father, son and brother but he was also a FDNY Firefighter.</h3>
<h3>Sadly, while serving in the Marines, he was killed by a roadside bomb in Afghanistan.</h3>
<h3>Chris was an avid runner with his wife Shannon.  Join us in honoring this American HERO by running or walking in his honor.</h3>
<h3>All funds from the event will be donated to the Tunnel to Towers Foundation which supports the families of fallen or catastrophically injured military and first responders and the Global War on Terrorism Memorial Foundation which is building a memorial to honor our heroes on the National Mall.  </h3>",https://runsignup.com/Race/DE/Newark/SomeGaveALL5K,http://www.fusionracetiming.com,,fusionracetiming,,"89 Paper Mill Road","Olan Thomas Park",Newark,DE,19711,US,America/New_York,https://d368g9lw5ileu7.cloudfront.net/races/race76876-logo-0.bC-dkz.png,F,"2025-06-03 19:25:31",hNkiyApi...,9
77017,"Middletown Olde-Tyme Peach Festival 5K",08/17/2024,08/17/2024,08/16/2025,08/16/2025,F,F,T,"6/5/2019 13:10","5/22/2025 10:03","<h3>Middletown&#39;s longest running 5k.  The Peach Festival race signals the original harvest of what was once the largest peach  farming area in the Nation.  All proceeds benefit the Middletown Athletic Club Scholarship Fund. (read more about the MAC Scholarship <a href=""https://www.macrunning.com/"" target=""_blank"" rel=""nofollow noopener noreferrer"">here</a>.)                                                                                             </h3>",https://runsignup.com/Race/DE/Middletown/PeachFestival5K,,,,,"200 E. Cochran St.",,Middletown,DE,19709,US,America/New_York,https://d368g9lw5ileu7.cloudfront.net/races/race77017-logo-0.bDcv51.png,F,"2025-06-03 19:25:31",hNkiyApi...,9
79347,"Palm Springs Tram Road Challenge",10/19/2024,10/19/2024,10/18/2025,10/18/2025,F,F,T,"8/6/2019 13:28","5/22/2025 14:39","<p>Take on the Challenge! At the Palm Springs Tram Road Challenge, you&#39;ll climb almost 2,000 feet from the desert to the mountains in just 3.7 miles! You&#39;ll start at the intersection of Tram Way and Highway 111, with stunning views of the San Jacinto Mountains in front of you and the Coachella Valley behind. Choose to run your way up or take it easy for a nice uphill walk. No matter how you get there, when you reach the finish line, you&#39;ll enjoy a post-race festival with food, drink, booths, entertainment and awards for the winners. All participants receive a stylish finisher medal, cool race t-shirt, tasty post-race food and drink, and a bus ride back down the hill!! Awards for the top three in each age group will be given out to those registered in the Awards Eligible category, but everyone will be professionally timed! Sign up today and get ready to take on the challenge of a lifetime!</p>",https://runsignup.com/Race/CA/PalmSprings/PalmSpringsTramRoadChallenge,http://www.tramroadchallenge.com,https://www.athlinks.com/event/37947/results/Event/1064105/Results,TramRoadChallenge,575104954824392,"1 Tram Way",,"Palm Springs",CA,92262,US,America/Los_Angeles,https://d368g9lw5ileu7.cloudfront.net/uploads/generic/genericImage-websiteLogo-85998-1718212316.7193-0.bMADBC.jpg,F,"2025-06-03 19:25:30",0NffC99H...,8
81710,"Hot COCO 5K",11/09/2024,11/09/2024,11/08/2025,11/08/2025,F,F,T,"10/7/2019 11:08","3/5/2025 13:27","<p>Join us for the Hot COCO 5K! Run through the scenic Farmington Canal Line and admire the charming, historic homes of Cheshire, CT.</p>
<p>Afterward, relax and celebrate with music, hot cocoa, delicious food, fun kids&#39; activities, exciting vendor giveaways, and so much more! It&#39;s the perfect way to cap off a day of fitness and fun!</p>
<p> </p>",https://runsignup.com/Race/CT/Cheshire/HotCOCO5K,https://www.jbsports.com/hot-coco-5k-walk-kids-fun-run,http://www.jbsports.com,jbsportsevents,,"Norton School","414 North Brooksvale Road",Cheshire,CT,06410,US,America/New_York,https://d368g9lw5ileu7.cloudfront.net/races/race81710-logo-0.bJkFD0.png,F,"2025-06-03 19:25:29",8Rs1dOb7...,7
81794,"Greater St. Louis Marathon",04/26/2025,04/26/2025,04/11/2026,04/11/2026,F,F,T,"10/9/2019 10:29","5/22/2025 12:28","<h5><strong>Experience a Marathon Reimagined!</strong></h5>
<p>Discover the excitement of the Greater St. Louis Marathon scheduled for April 26, 2025. This not-to-be-missed event promises a weekend filled with exciting courses, iconic landmarks, and vibrant celebrations, including the return of the National Running Club Championships &amp; Rally.</p>
<p>With festivities kicking off downtown and concluding with a lively after-party, participants can look forward to live music, local cuisine, and an unparalleled city tour showcasing the spirit of St. Louis, the Gateway to the Best.</p>",https://runsignup.com/Race/MO/StLouis/GOStLouisMarathonFamilyFitnessWeekend,https://www.gostlouis.org/stlmarathon,,gostlouisrun,,"5029 Northrup Ave",,"St. Louis",MO,63110,US,America/Chicago,https://d368g9lw5ileu7.cloudfront.net/races/race81794-logo-0.bLbhRL.png,T,"2025-06-03 19:25:24",KMVON3kq...,1
83867,"MO' Cowbell Marathon/Half-Marathon/10K/5K",10/06/2024,10/31/2024,10/05/2025,10/30/2025,F,F,T,"12/5/2019 14:58","6/3/2025 15:59","<p>Don&#39;t miss the fun and excitement of the MO&#39; Cowbell Race on October 5, 2025!  Four events to choose from on Sunday morning, the Marathon, the Half-Marathon, 10K or the 5K.  Flat &amp; fast courses, perfect for beginners or those who want to set a new personal best!</p>
<p>Registration for the Marathon, Half-Marathon, 10K or the 5K includes:</p>
<ul><li>Super-soft, long-sleeve, commemorative performance 3/4 zip shirt  </li><li>One-of-a-Kind Finisher Medal</li><li>FREE and convenient parking</li><li>Free downloadable photos for all participants</li><li>Two-day Health and Fitness ExMO&#39; Packet Pickup </li><li>Family friendly post race party with lots of food, fun and music</li></ul>
<p>Registration for the Virtual Run includes:</p>
<ul><li>2025 One-Of-A-Kind Finisher Medal</li><li>Shipping and handling of your medal to you</li><li>Option to add on long sleeve shirt</li></ul>
<p> </p>",https://runsignup.com/Race/MO/SaintCharles/MOCowbellMarathonHalfMarathonRelay5K,http://mocowbellmarathon.com/,,mocowbellrun,,"Frontier Park",,"Saint Charles",MO,63301,US,America/Chicago,https://d368g9lw5ileu7.cloudfront.net/races/race83867-logo-0.bLOw3c.png,F,"2025-06-03 19:25:24",KMVON3kq...,1
83952,"Chesterfield Youth Triathlon",06/22/2024,06/22/2024,06/21/2025,06/21/2025,F,F,T,"12/6/2019 16:03","5/21/2025 11:04","<p>Youth Triathlon for ages 6-15.</p>
<p>Race Distance are as follows:</p>
<p>Ages 6-10: Swim - 25 meters, Bike - 1 mile, Run - 1/2 mile</p>
<p>Ages 11-15: Swim - 75 meters, Bike - 2 miles, Run - 1 mile</p>
<p>Splash N Dash ages 6-10: Swim - 25 meters, Run 1/2 mile </p>
<p>Splash N Dash ages 11-15: Swim - 75 meters, Run - 1 mile</p>
<h4>Packet Pick Up </h4>
<p>We&#39;ll be holding a pre-race packet pick up on Thursday and Friday, June 19th and 20th from 3:00pm-6:00pm at the Aquatic Center. You may also pick up on race morning. We ask that if you pick up on race morning to arrive early so we can minimize long lines just before the beginning of the race. </p>
<h4>Results</h4>
<p>Click on this link to view results:<a href=""https://www.athlinks.com/event/236067/results/Event/1020980/Results"" target=""_blank"" rel=""nofollow noopener noreferrer""> https://www.athlinks.com/event/236067/results/Event/1020980/Results </a></p>",https://runsignup.com/Race/MO/Chesterfield/ChesterfieldYouthTriathlon,,,,,"Chesterfield Aquatic Center","16365 Lydia Hill Dr",Chesterfield,MO,63017,US,America/Chicago,https://d368g9lw5ileu7.cloudfront.net/races/race83952-logo-0.bJQXve.png,F,"2025-06-03 19:25:24",KMVON3kq...,1
84700,"KT82 Trail Relay",06/01/2024,06/01/2024,06/07/2025,06/07/2025,F,F,T,"1/2/2020 16:57","6/2/2025 15:16","<div class=""race-description__content wysiwyg"">
<p><strong>Conquer the Ultimate Team Adventure at the GO! St. Louis KT82 Trail Relay!</strong></p>
<p>Ready to take your running game to the next level? Gather your crew for the KT82 Trail Relay, a one-of-a-kind journey through the breathtaking trails and rolling countryside of Missouri. Spanning 82 miles of scenic beauty, this epic team race is designed to challenge your stamina, teamwork, and spirit while delivering unforgettable memories.</p>
<p>Here’s why you’ll want to join the fun:</p>
<p>&#x1f3c3;‍♂️ <strong>Team Spirit</strong>: Compete with friends, family, or coworkers as a team of 6 (or 3 for the ultra challenge), with each runner tackling multiple legs of the course.<br />&#x1f332; <strong>Scenic Trails</strong>: Experience a unique mix of natural terrain, historic sites, and scenic views that will inspire and energize you every step of the way.<br />&#x1f525; <strong>Unmatched Energy</strong>: From start to finish, the camaraderie and excitement will keep you motivated. Plus, we’ve got amazing support and well-stocked transition zones to keep you going.<br />&#x1f389; <strong>Celebrate Your Victory</strong>: Cross the finish line together and enjoy post-race festivities, food, and the joy of accomplishment.</p>
<p>Whether you’re chasing personal bests or simply soaking in the adventure, the GO! St. Louis KT82 Trail Relay promises an exhilarating day that runners of all levels will love. Don’t miss your chance to be part of this thrilling event!</p>
<p><strong>Registration opens February 3, so gather your team—because the trail is calling, and the GO! St. Louis KT82 is ready for you!</strong></p>
</div>",https://runsignup.com/Race/MO/SaintLouis/KT82TrailRelay,https://gostlouis.org/races/kt82/,,,,"5029 Northrup Ave",,"Saint Louis",MO,63110,US,America/Chicago,https://d368g9lw5ileu7.cloudfront.net/races/race84700-logo-0.bEdMKa.png,F,"2025-06-03 19:25:24",KMVON3kq...,1
84837,"2025 Run for Research 5K",09/14/2024,09/14/2024,08/23/2025,08/23/2025,F,F,T,"1/6/2020 13:25","5/28/2025 16:43","<h3>Join us for our largest fundraiser of the year - &#34;RaceTrac&#39;s Run for Research 5K&#34; - in support of The Michael J. Fox Foundation for Parkinson’s Research! This family-friendly event, which will be held in RaceTrac&#39;s hometown of Atlanta, is open to runners and walkers of all levels. All proceeds, including 100% of registration fees, will go directly to fund The Michael J. Fox Foundation’s support of Parkinson&#39;s research. There will be free food, prizes, music and more at this event.</h3>
<p>The theme is “RACE FOR FOX IN YOUR CRAZIEST SOCKS!” It’s time to break out those neon, knee-high, polka dotted socks you’ve been saving for a special occasion. The crazier the socks, the better - as long as they aren’t smelly!</p>
<h5><span style=""text-decoration:underline""><strong><a href=""https://urldefense.proofpoint.com/v2/url?u=https-3A__fundraise.michaeljfox.org_racetrac-2Drun-2Dfor-2Dresearch-2D2020&amp;d=DwMFAg&amp;c=7desunxpoEVSPcuSycIW4g&amp;r=_tvXtz7hzjXNnplCbX5YtyPKqco3dRNsflU2m8pVPj4&amp;m=a4JZXkaIJwLgMv3ULko5n3ORSyorNAcWgZM5e3tnUC4&amp;s=qliQGKhjx0kiSSIAMbwtdgy90cOoDj98vk54p8yawFc&amp;e="" target=""_blank"" rel=""nofollow noopener noreferrer"">There’s also a fundraising component through the Michael J. Fox Foundation that participants can select during registration to create teams with your friends and families and raise money for the cause!</a></strong></span></h5>
<h3>More than 10 million people worldwide are living with Parkinson&#39;s disease today, so lace up your shoes and show your support!</h3>",https://runsignup.com/Race/GA/Atlanta/RunforResearch5KATL,https://www.racetrac.com/About-Us/Run-For-Research,,,,"The Battery Atlanta","755 Battery Avenue Southeast",Atlanta,GA,30339,US,America/New_York,https://d368g9lw5ileu7.cloudfront.net/uploads/generic/genericImage-websiteLogo-91488-1746652836.0589-0.bOg86K.png,T,"2025-06-03 19:25:26",e1lSV9eY...,4
